Date,Ticker,Target,Volume,Daily_Volatility,FinBERT_Positive,FinBERT_Negative,FinBERT_Neutral,Volume_Messages,Score_Net,Bullishness_Index,Polarite_Index,Score_Net_Lag1,Score_Net_Lag2,Score_Net_Lag3,Score_Net_Lag5,Volume_Messages_Lag1,Volume_Messages_Lag2,Volume_Messages_Lag3,Volume_Messages_Lag5,Volume_Lag1,Volume_Lag2,Volume_Lag3,Volume_Lag5,Polarite_Index_Lag1,Polarite_Index_Lag2,Polarite_Index_Lag3,Polarite_Index_Lag5,Bullishness_Index_Lag1,Bullishness_Index_Lag2,Bullishness_Index_Lag3,Bullishness_Index_Lag5,Volatility_20d,Volume_Avg20d
2024-09-24,META,0,12993000,0.0239288447339836,0.2944,0.0,0.7055,1,0.2944,0.9999,0.2945,-0.0125,0.0007,0.0023,0.7292,1.0,1.0,1.0,1.0,10323500.0,11690800.0,8640900.0,21396200.0,0.0201,0.0007,0.0025,0.7307,0.1893,0.9968,0.9693,0.9989,0.02295829323687132,15942710.0
2024-09-25,GOOGL,1,18869200,0.0093515482468599,0.0002,0.0001,0.9997,1,0.0002,0.7564,0.0003,0.7999,1.0,0.002,-0.0001,1.0,1.0,1.0,1.0,29591200.0,29607700.0,22123800.0,22902000.0,0.8196,1.0,0.0038,0.0001,0.988,1.0,0.757,0.0296,0.014950618364488702,28927570.0
2024-09-25,JPM,0,8976500,0.017148549737397,0.0,0.0,1.0,1,-0.0,0.1546,0.0,1.0,-0.0,-0.0063,1.0,1.0,1.0,1.0,1.0,7323200.0,11635200.0,10226700.0,6416100.0,1.0,0.0,0.0066,1.0,1.0,0.0122,0.0256,1.0,0.01685436831532964,10573895.0
2024-09-25,META,1,16543400,0.0233313260606218,0.0,0.002,0.9979,2,-0.002,0.008,0.0021,0.2944,-0.0125,0.0007,0.778,1.0,1.0,1.0,1.0,12993000.0,10323500.0,11690800.0,15708300.0,0.2945,0.0201,0.0007,0.8031,0.9999,0.1893,0.9968,0.9844,0.02300232428320401,16094630.0
2024-09-26,AAPL,1,36636700,0.0135943523818917,0.0,0.0,1.0,1,-0.0,0.119,0.0,-0.0,-0.8818,-0.0,0.015,1.0,1.0,2.0,1.0,59894900.0,59357400.0,36766600.0,67180000.0,0.0,0.8818,0.0001,0.0174,0.1241,0.0,0.4186,0.9322,0.022364129024160656,69427625.0
2024-09-26,AMZN,0,36334900,0.0256806420454991,0.5,0.0,0.5,2,0.5,1.0,0.5,1.0,0.597,0.9986,0.4985,1.0,2.0,1.0,2.0,43478900.0,39543200.0,26091700.0,42564700.0,1.0,0.9461,0.9986,0.5015,1.0,0.8155,1.0,0.997,0.015075944983401628,43620520.0
2024-09-26,GOOGL,0,20319300,0.0109997742512316,0.0,0.0009,0.9991,1,-0.0009,0.0117,0.0009,0.0002,0.7999,1.0,0.4938,1.0,1.0,1.0,2.0,18869200.0,29591200.0,29607700.0,22493300.0,0.0003,0.8196,1.0,0.5064,0.7564,0.988,1.0,0.9876,0.013697086567040443,28822655.0
2024-09-26,META,0,14400800,0.0261408113850028,0.0,0.0,1.0,1,-0.0,0.119,0.0,-0.002,0.2944,-0.0125,0.0023,2.0,1.0,1.0,1.0,16543400.0,12993000.0,10323500.0,8640900.0,0.0021,0.2945,0.0201,0.0025,0.008,0.9999,0.1893,0.9693,0.023018022999683273,16331740.0
2024-09-27,AMZN,0,36002300,0.0186700109887612,0.9999,0.0,0.0001,1,0.9999,1.0,0.9999,0.5,1.0,0.597,-0.0245,2.0,1.0,2.0,2.0,36334900.0,43478900.0,39543200.0,26065500.0,0.5,1.0,0.9461,0.0727,1.0,1.0,0.8155,0.3313,0.015239665370712892,43360645.0
2024-09-30,JPM,1,8663800,0.0276283858004136,0.0001,0.0041,0.9958,1,-0.0039,0.0348,0.0042,-0.0,1.0,-0.0,-0.7499,1.0,1.0,1.0,4.0,8976500.0,7323200.0,11635200.0,28406900.0,0.0,1.0,0.0,0.7499,0.1546,1.0,0.0122,0.0,0.01612897539430905,10385155.0
2024-09-30,META,1,12792300,0.0174035664441897,0.6596,0.0001,0.3403,1,0.6595,0.9999,0.6597,-0.0,-0.002,0.2944,0.0007,1.0,2.0,1.0,1.0,14400800.0,16543400.0,12993000.0,11690800.0,0.0,0.0021,0.2945,0.0007,0.119,0.008,0.9999,0.9968,0.022869661452192484,15933820.0
2024-10-01,AAPL,0,63285000,0.0257493390262602,0.0,0.0003,0.9997,1,-0.0003,0.0039,0.0003,-0.0,-0.0,-0.8818,-0.0004,1.0,1.0,1.0,1.0,36636700.0,59894900.0,59357400.0,51591000.0,0.0,0.0,0.8818,0.0004,0.119,0.1241,0.0,0.0002,0.022249849659008596,69200370.0
2024-10-01,JPM,0,8540100,0.0138822114945652,1.0,0.0,0.0,1,1.0,1.0,1.0,-0.0039,-0.0,1.0,-0.0063,1.0,1.0,1.0,1.0,8663800.0,8976500.0,7323200.0,10226700.0,0.0042,0.0,1.0,0.0066,0.0348,0.1546,1.0,0.0256,0.01670040629124403,10052965.0
2024-10-01,MSFT,0,19092900,0.0225697587868472,0.0005,0.9994,0.0001,1,-0.999,0.0005,0.9999,0.5,-0.0004,0.0,1.0,2.0,2.0,1.0,1.0,55167100.0,18898000.0,15874600.0,15234000.0,0.5001,0.0004,0.0,1.0,0.9999,0.0411,0.7769,1.0,0.007092847089360319,21661270.0
2024-10-02,AMZN,1,23704100,0.0138799218363492,0.798,0.0001,0.2019,1,0.7979,0.9999,0.7981,0.9999,0.5,1.0,0.9986,1.0,2.0,1.0,1.0,36002300.0,36334900.0,43478900.0,26091700.0,0.9999,0.5,1.0,0.9986,1.0,1.0,1.0,1.0,0.015545026936855815,43497255.0
2024-10-02,TSLA,1,93983900,0.0390224340255396,0.0,1.0,0.0,1,-1.0,0.0,1.0,-0.0056,-0.0,1.0,0.5022,1.0,1.0,1.0,2.0,78010200.0,59515100.0,119355000.0,70250000.0,0.0175,0.0,1.0,0.5025,0.3388,0.0381,1.0,0.9997,0.024995877772966572,93657305.0
2024-10-03,AMZN,0,30204300,0.013985236361181,0.4947,0.0001,0.5052,2,0.4947,0.9999,0.4948,0.7979,0.9999,0.5,0.597,1.0,1.0,2.0,2.0,23704100.0,36002300.0,36334900.0,39543200.0,0.7981,0.9999,0.5,0.9461,0.9999,1.0,1.0,0.8155,0.01421150779848955,41160680.0
2024-10-03,JPM,0,7251300,0.0104283318347399,0.9996,0.0,0.0004,1,0.9995,1.0,0.9996,1.0,-0.0039,-0.0,-0.0,1.0,1.0,1.0,1.0,8540100.0,8663800.0,8976500.0,11635200.0,1.0,0.0042,0.0,0.0,1.0,0.0348,0.1546,0.0122,0.016555804143546297,9969680.0
2024-10-03,META,1,11581000,0.0256599215230195,0.1024,0.0016,0.896,3,0.1008,0.9847,0.104,0.6595,-0.0,-0.002,-0.0125,1.0,1.0,2.0,1.0,12792300.0,14400800.0,16543400.0,10323500.0,0.6597,0.0,0.0021,0.0201,0.9999,0.119,0.008,0.1893,0.022195444292928832,15970275.0
2024-10-04,AMZN,1,40890300,0.0215343203230148,0.977,0.0009,0.022,1,0.9761,0.999,0.978,0.4947,0.7979,0.9999,1.0,2.0,1.0,1.0,1.0,30204300.0,23704100.0,36002300.0,43478900.0,0.4948,0.7981,0.9999,1.0,0.9999,0.9999,1.0,1.0,0.014205816522611938,35598475.0
2024-10-04,META,1,14169500,0.026416294221814,0.4993,0.0,0.5007,2,0.4993,1.0,0.4993,0.1008,0.6595,-0.0,0.2944,3.0,1.0,1.0,1.0,11581000.0,12792300.0,14400800.0,12993000.0,0.104,0.6597,0.0,0.2945,0.9847,0.9999,0.119,0.9999,0.022625330456314586,16249045.0
2024-10-07,GOOGL,0,22463100,0.0341640572730436,1.0,0.0,0.0,1,1.0,1.0,1.0,-0.0009,0.0002,0.7999,0.002,1.0,1.0,1.0,1.0,20319300.0,18869200.0,29591200.0,22123800.0,0.0009,0.0003,0.8196,0.0038,0.0117,0.7564,0.988,0.757,0.013520923782780627,29014920.0
2024-10-07,JPM,0,6718900,0.0172487296152396,0.0,0.0,1.0,1,0.0,0.842,0.0,0.9995,1.0,-0.0039,1.0,1.0,1.0,1.0,1.0,7251300.0,8540100.0,8663800.0,7323200.0,0.9996,1.0,0.0042,1.0,1.0,1.0,0.0348,1.0,0.01656110017819635,10054200.0
2024-10-07,MSFT,0,20919800,0.0194951570951021,1.0,0.0,0.0,1,1.0,1.0,1.0,-0.999,0.5,-0.0004,-0.0003,1.0,2.0,2.0,1.0,19092900.0,55167100.0,18898000.0,16067300.0,0.9999,0.5001,0.0004,0.0003,0.0005,0.9999,0.0411,0.0504,0.008420081914275434,21872850.0
2024-10-08,AAPL,1,31855700,0.0121711800730967,0.0001,0.0118,0.9881,1,-0.0117,0.0107,0.0119,-0.0003,-0.0,-0.0,-0.0,1.0,1.0,1.0,2.0,63285000.0,36636700.0,59894900.0,36766600.0,0.0003,0.0,0.0,0.0001,0.0039,0.119,0.1241,0.4186,0.016433490784906565,63745955.0
2024-10-08,META,1,7857400,0.0128712150859685,0.4724,0.0287,0.4989,2,0.4438,0.9428,0.5011,0.4993,0.1008,0.6595,-0.002,2.0,3.0,1.0,2.0,14169500.0,11581000.0,12792300.0,16543400.0,0.4993,0.104,0.6597,0.0021,1.0,0.9847,0.9999,0.008,0.019516054056965333,15889815.0
2024-10-08,MSFT,1,19229300,0.0182282558910475,0.0,1.0,0.0,2,-1.0,0.0,1.0,1.0,-0.999,0.5,0.0,1.0,1.0,2.0,1.0,20919800.0,19092900.0,55167100.0,15874600.0,1.0,0.9999,0.5001,0.0,1.0,0.0005,0.9999,0.7769,0.009209777370622016,22120810.0
2024-10-08,TSLA,1,56303200,0.0231976072093457,0.0,0.0,1.0,1,-0.0,0.2161,0.0,-1.0,-0.0056,-0.0,1.0,1.0,1.0,1.0,1.0,93983900.0,78010200.0,59515100.0,76435200.0,1.0,0.0175,0.0,1.0,0.0,0.3388,0.0381,1.0,0.025079957287504676,93899100.0
2024-10-09,AMZN,1,26343100,0.0207854879089832,0.1056,0.0049,0.8895,1,0.1007,0.9556,0.1105,0.9761,0.4947,0.7979,0.5,1.0,2.0,1.0,2.0,40890300.0,30204300.0,23704100.0,36334900.0,0.978,0.4948,0.7981,0.5,0.999,0.9999,0.9999,1.0,0.014232378840950514,34645450.0
2024-10-09,MSFT,1,14974300,0.0146203465204852,0.1056,0.0049,0.8895,1,0.1007,0.9556,0.1105,-1.0,1.0,-0.999,-0.0004,2.0,1.0,1.0,2.0,19229300.0,20919800.0,19092900.0,18898000.0,1.0,1.0,0.9999,0.0004,0.0,1.0,0.0005,0.0411,0.009182572362341886,22403175.0
2024-10-10,BRK-B,0,2375800,0.0104699640326161,0.0157,0.0018,0.9825,1,0.014,0.8988,0.0175,-0.0002,-0.0,-0.0016,-0.0,1.0,2.0,1.0,1.0,3264400.0,3882600.0,3848700.0,4838100.0,0.0002,0.0,0.0016,0.0,0.0212,0.0784,0.0044,0.1308,0.00784441980455612,3798370.0
2024-10-10,META,0,7740400,0.01312177415694,0.9997,0.0,0.0003,1,0.9997,1.0,0.9997,0.4438,0.4993,0.1008,-0.0,2.0,2.0,3.0,1.0,7857400.0,14169500.0,11581000.0,14400800.0,0.5011,0.4993,0.104,0.0,0.9428,1.0,0.9847,0.119,0.018610542572144177,15536810.0
2024-10-10,MSFT,1,13848400,0.0101149052233835,0.0943,0.0003,0.9055,1,0.094,0.9973,0.0945,0.1007,-1.0,1.0,0.5,1.0,2.0,1.0,2.0,14974300.0,19229300.0,20919800.0,55167100.0,0.1105,1.0,1.0,0.5001,0.9556,0.0,1.0,0.9999,0.009144761515908041,21442535.0
2024-10-11,BRK-B,1,3242000,0.0165606896504175,0.0,0.0,1.0,1,-0.0,0.0601,0.0,0.014,-0.0002,-0.0,-0.0,1.0,1.0,2.0,1.0,2375800.0,3264400.0,3882600.0,7465800.0,0.0175,0.0002,0.0,0.0,0.8988,0.0212,0.0784,0.1094,0.007994094891050936,3785440.0
2024-10-11,JPM,1,18320700,0.0439096828539164,1.0,0.0,0.0,2,1.0,1.0,1.0,0.0,0.9995,1.0,-0.0,1.0,1.0,1.0,1.0,6718900.0,7251300.0,8540100.0,8976500.0,0.0,0.9996,1.0,0.0,0.842,1.0,1.0,0.1546,0.016486392370904684,9857240.0
2024-10-11,TSLA,0,142628900,0.0407031811035849,0.0,1.0,0.0,1,-1.0,0.0,1.0,-0.0,-1.0,-0.0056,1.0,1.0,1.0,1.0,1.0,56303200.0,93983900.0,78010200.0,119355000.0,0.0,1.0,0.0175,1.0,0.2161,0.0,0.3388,1.0,0.025179264850523464,92939685.0
2024-10-11,UNH,1,1909700,0.0089188543166137,0.0001,0.0021,0.9977,1,-0.002,0.056,0.0023,0.6199,1.0,0.062,-0.1056,1.0,1.0,1.0,1.0,1581900.0,3377300.0,4290400.0,11062000.0,0.6235,1.0,0.0624,0.5746,0.9971,1.0,0.9962,0.4081,0.014427049310284002,5471470.0
2024-10-14,BRK-B,0,2969800,0.0084430069776453,0.9699,0.0004,0.0297,1,0.9695,0.9996,0.9703,-0.0,0.014,-0.0002,-0.0016,1.0,1.0,1.0,1.0,3242000.0,2375800.0,3264400.0,3848700.0,0.0,0.0175,0.0002,0.0016,0.0601,0.8988,0.0212,0.0044,0.008201961393529557,3775595.0
2024-10-14,GOOGL,1,19016100,0.0172940713860312,1.0,0.0,0.0,1,1.0,1.0,1.0,1.0,-0.0009,0.0002,1.0,1.0,1.0,1.0,1.0,22463100.0,20319300.0,18869200.0,29607700.0,1.0,0.0009,0.0003,1.0,1.0,0.0117,0.7564,1.0,0.014310567459710221,29223540.0
2024-10-14,MSFT,1,16653100,0.0156067206901177,0.0,0.0,1.0,1,0.0,0.5913,0.0,0.094,0.1007,-1.0,-0.999,1.0,1.0,2.0,1.0,13848400.0,14974300.0,19229300.0,19092900.0,0.0945,0.1105,1.0,0.9999,0.9973,0.9556,0.0,0.0005,0.009144670292192916,21394640.0
2024-10-15,UNH,1,11939400,0.0483678331624706,0.0,1.0,0.0,2,-1.0,0.0,1.0,-0.002,0.6199,1.0,0.1635,1.0,1.0,1.0,1.0,1909700.0,1581900.0,3377300.0,10330800.0,0.0023,0.6235,1.0,0.5563,0.056,0.9971,1.0,0.647,0.014401992386134406,5462160.0
2024-10-16,AMZN,0,23456800,0.0116011661777136,0.2003,0.001,0.7987,3,0.1993,0.995,0.2013,0.1007,0.9761,0.4947,0.9999,1.0,1.0,2.0,1.0,26343100.0,40890300.0,30204300.0,36002300.0,0.1105,0.978,0.4948,0.9999,0.9556,0.999,0.9999,1.0,0.014495429751795146,33731795.0
2024-10-16,JPM,1,6382500,0.0118742381500743,0.0,0.9998,0.0001,1,-0.9998,0.0,0.9999,1.0,0.0,0.9995,-0.0039,2.0,1.0,1.0,1.0,18320700.0,6718900.0,7251300.0,8663800.0,1.0,0.0,0.9996,0.0042,1.0,0.842,1.0,0.0348,0.017923435854099994,10001105.0
2024-10-17,AMZN,0,25039400,0.0156200319962747,0.0,0.0,1.0,1,-0.0,0.088,0.0,0.1993,0.1007,0.9761,0.7979,3.0,1.0,1.0,1.0,23456800.0,26343100.0,40890300.0,23704100.0,0.2013,0.1105,0.978,0.7981,0.995,0.9556,0.999,0.9999,0.014127669767526621,32942740.0
2024-10-17,MSFT,0,14820000,0.016360460038272,0.1552,0.0048,0.8401,1,0.1504,0.9703,0.1599,0.0,0.094,0.1007,1.0,1.0,1.0,1.0,1.0,16653100.0,13848400.0,14974300.0,20919800.0,0.0,0.0945,0.1105,1.0,0.5913,0.9973,0.9556,1.0,0.009086482573388729,21730655.0
2024-10-18,AMZN,1,37417700,0.0238311881342305,0.0,0.0001,0.9999,2,-0.0001,0.044,0.0001,-0.0,0.1993,0.1007,0.4947,1.0,3.0,1.0,2.0,25039400.0,23456800.0,26343100.0,30204300.0,0.0,0.2013,0.1105,0.4948,0.088,0.995,0.9556,0.9999,0.01408586190601148,32881950.0
2024-10-18,JPM,1,7000500,0.0125332980685761,0.0015,0.0031,0.9954,1,-0.0016,0.3255,0.0046,-0.9998,1.0,0.0,1.0,1.0,2.0,1.0,1.0,6382500.0,18320700.0,6718900.0,8540100.0,0.9999,1.0,0.0,1.0,0.0,1.0,0.842,1.0,0.017534319093552384,9742380.0
2024-10-18,META,0,7694300,0.0150059732739318,0.0001,0.0001,0.9999,1,0.0,0.55,0.0001,0.9997,0.4438,0.4993,0.6595,1.0,2.0,2.0,1.0,7740400.0,7857400.0,14169500.0,12792300.0,0.9997,0.5011,0.4993,0.6597,1.0,0.9428,1.0,0.9999,0.01867786946863801,15374665.0
2024-10-21,AAPL,1,36254500,0.010236763431493,0.0909,0.005,0.9042,1,0.0859,0.9482,0.0958,-0.0117,-0.0003,-0.0,-0.8818,1.0,1.0,1.0,1.0,31855700.0,63285000.0,36636700.0,59357400.0,0.0119,0.0003,0.0,0.8818,0.0107,0.0039,0.119,0.0,0.016483288454748935,60445605.0
2024-10-21,BRK-B,0,3131500,0.0088476866508965,0.0,0.0013,0.9987,1,-0.0012,0.0105,0.0013,0.9695,-0.0,0.014,-0.0,1.0,1.0,1.0,2.0,2969800.0,3242000.0,2375800.0,3882600.0,0.9703,0.0,0.0175,0.0,0.9996,0.0601,0.8988,0.0784,0.008254888401843763,3753760.0
2024-10-21,JPM,0,5870000,0.012432301911827,0.0004,0.9996,0.0,1,-0.9992,0.0004,1.0,-0.0016,-0.9998,1.0,0.9995,1.0,1.0,2.0,1.0,7000500.0,6382500.0,18320700.0,7251300.0,0.0046,0.9999,1.0,0.9996,0.3255,0.0,1.0,1.0,0.017203332080894678,9513780.0
2024-10-21,MSFT,1,14206100,0.0125204064121237,0.0,0.0,1.0,1,-0.0,0.1938,0.0,0.1504,0.0,0.094,-1.0,1.0,1.0,1.0,2.0,14820000.0,16653100.0,13848400.0,19229300.0,0.1599,0.0,0.0945,1.0,0.9703,0.5913,0.9973,0.0,0.009573392551423506,21823540.0
2024-10-22,AMZN,1,29650600,0.024104106173624,0.4944,0.0001,0.5055,2,0.4942,0.9997,0.4945,-0.0001,-0.0,0.1993,0.9761,2.0,1.0,3.0,1.0,37417700.0,25039400.0,23456800.0,40890300.0,0.0001,0.0,0.2013,0.978,0.044,0.088,0.995,0.999,0.012565404826057244,33150460.0
2024-10-22,META,1,8544500,0.0198680712118299,0.0,0.0,1.0,1,-0.0,0.0869,0.0,0.0,0.9997,0.4438,0.1008,1.0,1.0,2.0,3.0,7694300.0,7740400.0,7857400.0,11581000.0,0.0001,0.9997,0.5011,0.104,0.55,1.0,0.9428,0.9847,0.018806778196473032,14771855.0
2024-10-23,AMZN,0,31937100,0.0289647923956369,0.0,0.0001,0.9999,1,-0.0001,0.0045,0.0001,0.4942,-0.0001,-0.0,0.1007,2.0,2.0,1.0,1.0,29650600.0,37417700.0,25039400.0,26343100.0,0.4945,0.0001,0.0,0.1105,0.9997,0.044,0.088,0.9556,0.011881553980828482,33180740.0
2024-10-23,BRK-B,1,3655200,0.0098011731510303,0.0001,0.0001,0.9997,1,0.0,0.5271,0.0003,-0.0012,0.9695,-0.0,-0.0002,1.0,1.0,1.0,1.0,3131500.0,2969800.0,3242000.0,3264400.0,0.0013,0.9703,0.0,0.0002,0.0105,0.9996,0.0601,0.0212,0.00825503209583335,3710070.0
2024-10-23,GOOGL,0,18280500,0.0236101892336255,1.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,-0.0009,0.7999,1.0,1.0,1.0,1.0,19016100.0,22463100.0,20319300.0,29591200.0,1.0,1.0,0.0009,0.8196,1.0,1.0,0.0117,0.988,0.014359243874734782,29137640.0
2024-10-23,META,0,14248400,0.0387951120516156,1.0,0.0,0.0,1,1.0,1.0,1.0,-0.0,0.0,0.9997,0.4993,1.0,1.0,1.0,2.0,8544500.0,7694300.0,7740400.0,14169500.0,0.0,0.0001,0.9997,0.4993,0.0869,0.55,1.0,1.0,0.018930288235658677,14572120.0
2024-10-23,TSLA,0,80938900,0.0304425941219824,0.5,0.0,0.5,2,0.5,1.0,0.5,-1.0,-0.0,-1.0,-0.0,1.0,1.0,1.0,1.0,142628900.0,56303200.0,93983900.0,59515100.0,1.0,0.0,1.0,0.0,0.0,0.2161,0.0,0.0381,0.025066153719053488,95851615.0
2024-10-24,GOOGL,0,22412500,0.014248033520419,0.0092,0.9863,0.0045,1,-0.9772,0.0092,0.9955,1.0,1.0,1.0,0.0002,1.0,1.0,1.0,1.0,18280500.0,19016100.0,22463100.0,18869200.0,1.0,1.0,1.0,0.0003,1.0,1.0,1.0,0.7564,0.01366349436223922,28785880.0
2024-10-24,TSLA,1,204491900,0.0795733276259422,0.0,0.5,0.5,2,-0.5,0.0,0.5,0.5,-1.0,-0.0,-0.0056,2.0,1.0,1.0,1.0,80938900.0,142628900.0,56303200.0,78010200.0,0.5,1.0,0.0,0.0175,1.0,0.0,0.2161,0.3388,0.024789649789211027,96146265.0
2024-10-25,GOOGL,1,19828900,0.0132583747371059,0.0,0.0,1.0,1,0.0,0.645,0.0,-0.9772,1.0,1.0,-0.0009,1.0,1.0,1.0,1.0,22412500.0,18280500.0,19016100.0,20319300.0,0.9955,1.0,1.0,0.0009,0.0092,1.0,1.0,0.0117,0.013593955213803292,28962410.0
2024-10-28,AMZN,0,27930800,0.010550192133397,1.0,0.0,0.0,1,1.0,1.0,1.0,-0.0001,0.4942,-0.0001,0.1993,1.0,2.0,2.0,3.0,31937100.0,29650600.0,37417700.0,23456800.0,0.0001,0.4945,0.0001,0.2013,0.0045,0.9997,0.044,0.995,0.01074583021437702,32606125.0
2024-10-28,TSLA,0,107653600,0.0418519196686921,0.0,0.0,1.0,1,-0.0,0.033,0.0,-0.5,0.5,-1.0,-1.0,2.0,2.0,1.0,1.0,204491900.0,80938900.0,142628900.0,93983900.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.028864247858039545,102739500.0
2024-10-29,AAPL,1,35417200,0.0086228848314288,0.0,0.0,1.0,1,-0.0,0.0299,0.0,0.0859,-0.0117,-0.0003,-0.0,1.0,1.0,1.0,1.0,36254500.0,31855700.0,63285000.0,59894900.0,0.0958,0.0119,0.0003,0.0,0.9482,0.0107,0.0039,0.1241,0.01622805813454043,57571915.0
2024-10-29,GOOGL,1,42169000,0.0196149086551349,0.9975,0.0018,0.0007,2,0.9957,0.9982,0.9993,0.0,-0.9772,1.0,1.0,1.0,1.0,1.0,1.0,19828900.0,22412500.0,18280500.0,22463100.0,0.0,0.9955,1.0,1.0,0.645,0.0092,1.0,1.0,0.013717519040355713,28748840.0
2024-10-30,AMZN,0,37707600,0.0163841935870922,0.0,0.0001,0.9999,1,-0.0001,0.0273,0.0001,1.0,-0.0001,0.4942,-0.0,1.0,1.0,2.0,1.0,27930800.0,31937100.0,29650600.0,25039400.0,1.0,0.0001,0.4945,0.0,1.0,0.0045,0.9997,0.088,0.010710408894141208,32111790.0
2024-10-30,META,0,26864900,0.0196678886291677,0.4179,0.2202,0.3619,5,0.1977,0.6549,0.6381,1.0,-0.0,0.0,0.4438,1.0,1.0,1.0,2.0,14248400.0,8544500.0,7694300.0,7857400.0,1.0,0.0,0.0001,0.5011,1.0,0.0869,0.55,0.9428,0.02011301327985814,14321180.0
2024-10-30,MSFT,0,29749100,0.0146305638733658,0.0,1.0,0.0,2,-1.0,0.0,1.0,-0.0,0.1504,0.0,0.1007,1.0,1.0,1.0,1.0,14206100.0,14820000.0,16653100.0,14974300.0,0.0,0.1599,0.0,0.1105,0.1938,0.9703,0.5913,0.9556,0.009340133425305179,21624040.0
2024-10-31,AAPL,0,64370100,0.0194471386809312,1.0,0.0,0.0,1,1.0,1.0,1.0,-0.0,0.0859,-0.0117,-0.0,1.0,1.0,1.0,1.0,35417200.0,36254500.0,31855700.0,36636700.0,0.0,0.0958,0.0119,0.0,0.0299,0.9482,0.0107,0.119,0.015820727823393325,55345610.0
2024-10-31,AMZN,0,75146800,0.0281875519963015,1.0,0.0,0.0,3,1.0,1.0,1.0,-0.0001,1.0,-0.0001,-0.0001,1.0,1.0,1.0,2.0,37707600.0,27930800.0,31937100.0,37417700.0,0.0001,1.0,0.0001,0.0001,0.0273,1.0,0.0045,0.044,0.010849907727285682,32481710.0
2024-10-31,GOOGL,0,44769000,0.0336163990069669,0.0,0.7722,0.2278,1,-0.7722,0.0,0.7722,0.9957,0.0,-0.9772,1.0,2.0,1.0,1.0,1.0,42169000.0,19828900.0,22412500.0,19016100.0,0.9993,0.0,0.9955,1.0,0.9982,0.645,0.0092,1.0,0.013977822724775607,29039655.0
2024-10-31,META,0,26838400,0.0459658370058761,0.0263,0.3497,0.6239,3,-0.3234,0.0701,0.3761,0.1977,1.0,-0.0,0.9997,5.0,1.0,1.0,1.0,26864900.0,14248400.0,8544500.0,7740400.0,0.6381,1.0,0.0,0.9997,0.6549,1.0,0.0869,1.0,0.02032492808294394,15097445.0
2024-10-31,MSFT,0,53971000,0.0237384828025623,0.0001,0.9932,0.0068,1,-0.9931,0.0001,0.9932,-1.0,-0.0,0.1504,0.094,2.0,1.0,1.0,1.0,29749100.0,14206100.0,14820000.0,13848400.0,1.0,0.0,0.1599,0.0945,0.0,0.1938,0.9703,0.9973,0.009609042079146526,22390025.0
2024-11-01,AAPL,1,65276700,0.0229895542516686,0.0,0.0,1.0,2,-0.0,0.1552,0.0,1.0,-0.0,0.0859,-0.0003,1.0,1.0,1.0,1.0,64370100.0,35417200.0,36254500.0,63285000.0,1.0,0.0,0.0958,0.0003,1.0,0.0299,0.9482,0.0039,0.015192872843739203,54436980.0
2024-11-01,AMZN,0,99687800,0.0174874157162768,0.827,0.0001,0.1729,2,0.8269,0.9999,0.8271,1.0,-0.0001,1.0,0.4942,3.0,1.0,1.0,2.0,75146800.0,37707600.0,27930800.0,29650600.0,1.0,0.0001,1.0,0.4945,1.0,0.0273,1.0,0.9997,0.011751441174015576,34787180.0
2024-11-01,JPM,0,6923500,0.0154320852832264,0.0768,0.0678,0.8554,1,0.009,0.5312,0.1446,-0.9992,-0.0016,-0.9998,0.0,1.0,1.0,1.0,1.0,5870000.0,7000500.0,6382500.0,6718900.0,1.0,0.0046,0.9999,0.0,0.0004,0.3255,0.0,0.842,0.017273223037583694,9402485.0
2024-11-04,AMZN,0,38492100,0.0153728904015032,0.0002,0.0738,0.926,1,-0.0736,0.0027,0.074,0.8269,1.0,-0.0001,-0.0001,2.0,3.0,1.0,1.0,99687800.0,75146800.0,37707600.0,31937100.0,0.8271,1.0,0.0001,0.0001,0.9999,1.0,0.0273,0.0045,0.011348298992666041,37959880.0
2024-11-04,BRK-B,0,5733200,0.0284211169689853,0.0,0.0,1.0,1,-0.0,0.2183,0.0,0.0,-0.0012,0.9695,0.014,1.0,1.0,1.0,1.0,3655200.0,3131500.0,2969800.0,2375800.0,0.0003,0.0013,0.9703,0.0175,0.5271,0.0105,0.9996,0.8988,0.006863104248274797,3684890.0
2024-11-04,META,0,12064600,0.0191455207594198,1.0,0.0,0.0,1,1.0,1.0,1.0,-0.3234,0.1977,1.0,0.0,3.0,5.0,1.0,1.0,26838400.0,26864900.0,14248400.0,7694300.0,0.3761,0.6381,1.0,0.0001,0.0701,0.6549,1.0,0.55,0.021357467392736227,15869845.0
2024-11-05,GOOGL,1,18242100,0.0099746356280627,0.5,0.4999,0.0001,2,0.0002,0.5001,0.9999,-0.7722,0.9957,0.0,1.0,1.0,2.0,1.0,1.0,44769000.0,42169000.0,19828900.0,18280500.0,0.7722,0.9993,0.0,1.0,0.0,0.9982,0.645,1.0,0.014174563175544793,28798845.0
